path,language,bytes,lines,sha1,primary_module,modules,module_score,overlaps,guessed_role,guess_confidence,guess_reason,notes
backup/src/sovereign-cloud/src/research_engine.rs,rust,24583,605,3dc923da0411a61f5c844746532c61827a7a13f8,geometry_context,"geometry_context,spectral_plume_clarity,sar_ripple_glint,thermal_sync",10,3,llm_inference_serving,medium,"role_score=4, next_best=3",
backup/src/sovereign-cloud/src/tile_store.rs,rust,3003,87,87a86d778e870f9c79a220dbe3a1cf094a80bd88,geometry_context,geometry_context,1,0,devops_runtime,low,"role_score=1, next_best=1",
backup/src/sovereign-cloud/src/tpu.rs,rust,3326,118,bc2acd7d330f5d377ab28a2f690cdcedf150b594,unclassified,,0,0,web_ui_api,low,"role_score=1, next_best=0",
backup/src/src/bands.rs,rust,2823,90,8b1d8644106170197b63ab7b53ed3a81bfe358a0,spectral_plume_clarity,"spectral_plume_clarity,geometry_context",3,1,llm_inference_serving,low,"role_score=1, next_best=1",
backup/src/src/config.rs,rust,4381,152,274317b28e5bdc490faa51b632dc9fe7b60abe7c,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,sar_ripple_glint,geometry_context",12,3,orchestration_dispatch,low,"role_score=2, next_best=1",
backup/src/src/detect.rs,rust,4215,118,7cefdb721df97946c103fe4b10ae087cf5b2d13d,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,thermal_sync,geometry_context",9,3,bag_unmasker,low,"role_score=1, next_best=1",
backup/src/src/expert_quirk_mapper.rs,rust,3266,96,3cc761e50c3c8a85627625a8b347371173d7b68a,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=2, next_best=2",
backup/src/src/lib.rs,rust,920,25,bbc688307d9cfbc502c9e474cec93d0a040828d5,geometry_context,"geometry_context,thermal_sync",2,1,orchestration_dispatch,low,"role_score=1, next_best=0",
backup/src/src/main.rs,rust,1637,39,89113eb4d259753f44b9df2c8a5e4863c23b3c5e,spectral_plume_clarity,spectral_plume_clarity,1,0,llm_inference_serving,low,"role_score=1, next_best=1",
backup/src/tauri-mission-control/src-tauri/src/main.rs,rust,220,11,a172b8fd6c3780e105f01eb83a134534529922f5,unclassified,,0,0,orchestration_dispatch,low,"role_score=1, next_best=1",
backup/src/thought-engine/thought_engine.py,python,13600,333,22c6c1ee0767f1534ab209eea284048b00d2fa73,geometry_context,"geometry_context,sar_ripple_glint",2,1,llm_inference_serving,medium,"role_score=6, next_best=3",
backup/src/warp-grid-standalone/Cargo.toml,toml,823,44,585162d14587d2f25d5c69b341a8c403baae0a02,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint",2,1,docs_config,high,"role_score=5, next_best=1",
backup/src/warp-grid-standalone/src/lib.rs,rust,931,34,bd8981ca801b8fd86c628b1290f00b425261638c,unclassified,,0,0,mcp_tooling,low,"role_score=1, next_best=1",
backup/src/warp-grid-standalone/src/mem.rs,rust,13927,290,4c5e8e91a05c7477cb8dcce9aaafc3487b26a7b3,geometry_context,geometry_context,1,0,drift_analysis,low,"role_score=1, next_best=1",
backup/src/warp-grid-standalone/src/metrics.rs,rust,2474,72,c2e439a328f81152d981a5fc03f3cf147e442506,geometry_context,geometry_context,1,0,data_ingest_etl,low,"role_score=2, next_best=0",
backup/src/warp-grid-standalone/src/numa.rs,rust,5369,146,0962f224c1ce67086087de1e2677b27b01934d56,unclassified,,0,0,data_ingest_etl,low,"role_score=2, next_best=1",
backup/src/warp-grid-standalone/src/pool.rs,rust,289,10,9b7bcca5b4025ffd37fa01271f73754324066122,unclassified,,0,0,unknown_misc,low,No strong keyword/path signals matched.,
backup/src/warp-grid-standalone/src/translator.rs,rust,7712,206,69a8478b0f91b80a98ecee68bf4bc90845bbe834,geometry_context,geometry_context,1,0,llm_inference_serving,low,"role_score=3, next_best=1",
backup/src/warp-grid-standalone/src/types.rs,rust,2804,123,ab6a125a4c49fef4e565d7b0d5cfdb7693d7b609,geometry_context,geometry_context,1,0,orchestration_dispatch,low,"role_score=2, next_best=1",
backup/src/wrecks_api/app.py,python,156261,3792,fd261456b9a0d566466427026fd16240f2c7bac2,geometry_context,"geometry_context,spectral_plume_clarity,thermal_sync,sar_ripple_glint,altimetry_displacement",12,4,llm_inference_serving,medium,"role_score=7, next_best=6",
backup/src/wrecks_api/envdb.py,python,788,30,582ca724db0d28fce1a469e20939628969b48db8,unclassified,,0,0,docs_config,low,"role_score=2, next_best=1",
backup/src/wrecks_api/__init__.py,python,22,2,3d8123821fba9cb0ea08242b9ff4c55b3cd36f03,unclassified,,0,0,web_ui_api,low,"role_score=2, next_best=0",
backup/src/wrecks_api/pipeline_stages.py,python,1373,46,45e74774e52ee19767bc6b55e7a42797fa1ac2a6,geometry_context,geometry_context,1,0,web_ui_api,low,"role_score=2, next_best=1",
backup/src/wrecks_api/stages/__init__.py,python,42,2,762381adcf0fa22c0e28fd7899910891c4299db7,geometry_context,geometry_context,1,0,web_ui_api,low,"role_score=1, next_best=0",
backup/src/wrecks_api/stages/mag_pipeline_stage.py,python,3970,111,909be0144c3f107dc4ac919a7e1e531c956e1242,geometry_context,"geometry_context,thermal_sync",2,1,bag_unmasker,low,"role_score=1, next_best=1",
backup/src/wrecks_api/stages/pdf_breaker_stage.py,python,3009,93,711097ffaae22bb91ba4d11ebd5e9eab1a5cb18b,geometry_context,geometry_context,1,0,pdf_breaker,low,"role_score=3, next_best=1",
backup/wreckhunter2000-1/ai_director.py,python,61908,1344,b102fe0f35867812dd7ad5e438d644bcb543453f,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,sar_ripple_glint,altimetry_displacement,geometry_context",13,4,llm_inference_serving,medium,"role_score=6, next_best=4",
backup/wreckhunter2000-1/alaska_canopy_scan.py,python,28237,638,53e981dd69b3e55b34d0802cb9cf367f1c8a42f4,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,sar_ripple_glint,geometry_context",14,3,orchestration_dispatch,medium,"role_score=4, next_best=3",
backup/wreckhunter2000-1/analyze_crossref.py,python,5926,131,20c4ac6c3aa96aac7bdefaec17086d47fecaf6a3,thermal_sync,thermal_sync,2,0,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/andaste_geometry_test.py,python,16978,453,df143e2992a5bdeda0d099a6ea337a6d47ae83ae,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync",4,2,evaluation_testing,medium,"role_score=4, next_best=3",
backup/wreckhunter2000-1/audit_wrecks_db.py,python,4771,122,7f6349ab30bef636f5517b2c9a09eefa4be8ab4f,unclassified,,0,0,evaluation_testing,low,"role_score=3, next_best=1",
backup/wreckhunter2000-1/august_2015_leak_scout.py,python,7043,180,b36140095258ed4926fa44f9f8a6976d6c53367b,thermal_sync,"thermal_sync,spectral_plume_clarity,geometry_context,sar_ripple_glint",7,3,orchestration_dispatch,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/b02_download.py,python,2755,87,2db7c95d551c858fd71ca8a6f36b36d0fd51dfc5,geometry_context,geometry_context,1,0,data_ingest_etl,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/background_probe.py,python,20086,481,0895fa711bcd0cd0acf2891daff9c70be08379d3,thermal_sync,"thermal_sync,spectral_plume_clarity,sar_ripple_glint,geometry_context,altimetry_displacement",9,4,data_ingest_etl,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/bootstrap_xenon.sh,shell,6007,148,47fa44bc4eb8d58a6d24fada40d4b3a51ee96736,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,thermal_sync,altimetry_displacement",4,3,devops_runtime,medium,"role_score=4, next_best=3",
backup/wreckhunter2000-1/bridge_calibrate.py,python,5126,117,295d77b2f59b2ed7f10e40df3a408758bd2956ae,geometry_context,"geometry_context,spectral_plume_clarity,sar_ripple_glint",3,2,data_ingest_etl,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/bridge_proximity.py,python,2754,76,fcc0964fdeac3a920ec81cc7575c0b7f993630c5,geometry_context,geometry_context,1,0,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/Cargo.toml,toml,148,5,0fe3e4d916e4084ecb77fc1ffd9e7e789254dac2,sar_ripple_glint,sar_ripple_glint,1,0,docs_config,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/cesarops_agent_runner.py,python,7349,190,2dcdc5750718b381cfacc8000f581a8a3b66888c,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,geometry_context,thermal_sync,altimetry_displacement",7,4,data_ingest_etl,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/cesarops_engine.py,python,11791,371,41e6b646332d1a4b878e162a72d4d82da05cf11e,thermal_sync,"thermal_sync,sar_ripple_glint,geometry_context",6,2,data_ingest_etl,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/cesarops_mission.py,python,35280,735,e74e786fc86201cae3dc7294bcc583faa830dfa3,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,geometry_context,sar_ripple_glint",9,3,orchestration_dispatch,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/cesarops_orchestrator.py,python,19319,441,d7d1996d24e0db6288d414e190ba712e0e9ea21b,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,sar_ripple_glint,thermal_sync,altimetry_displacement",10,4,orchestration_dispatch,medium,"role_score=5, next_best=5",
backup/wreckhunter2000-1/cesarops_sar_orchestrator.py,python,1626,36,7c0f9bc0865461e484fa595bf7c2ff2770c3c6ab,sar_ripple_glint,"sar_ripple_glint,thermal_sync",2,1,orchestration_dispatch,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/cesar_agent_llm.py,python,3850,92,7960d5119317b6987c4419e61aca1f60835d274e,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync",3,2,llm_inference_serving,high,"role_score=7, next_best=3",
backup/wreckhunter2000-1/cesar_sidecar_api.py,python,5712,131,3b33e2bcbf51fcf8aba826baf4c4396bead6eb36,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,geometry_context",5,2,sonar_analysis,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/cesar_tools_core.py,python,4373,102,a2a37e7020b819870ef1c504818ba83180bf17fe,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,geometry_context,thermal_sync",11,3,mcp_tooling,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/check_landsat.py,python,605,17,77a9e5ff4e3fefba6e9d08348b7a380e7b4dd3af,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync",3,1,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/check_queue.py,python,637,18,e64f57da4dc13340bf3d6437ddea70a68332e63f,unclassified,,0,0,orchestration_dispatch,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/cmr_search.py,python,8985,231,01822c12f48735052fea4a473f113883e0ee4419,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,thermal_sync,altimetry_displacement,geometry_context",9,4,data_ingest_etl,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/config_agent.py,python,13528,372,598ae114deac161a3a550b0269090ac0a38aa5dc,thermal_sync,"thermal_sync,geometry_context,sar_ripple_glint",5,2,docs_config,low,"role_score=3, next_best=1",
backup/wreckhunter2000-1/crossref_scans.py,python,8424,204,b4b244a8987b9794f5ada88f5ae3733b2e9df0c2,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync",3,2,docs_config,low,"role_score=2, next_best=0",
backup/wreckhunter2000-1/crossref_scans2.py,python,2030,54,a21af11d6d89eb142afb6873fe72de08e1fdd4a3,unclassified,,0,0,orchestration_dispatch,low,"role_score=1, next_best=1",
backup/wreckhunter2000-1/cuda_env.py,python,2254,67,b434c6babc4f9d356ef22b766adb21a25b0614a0,unclassified,,0,0,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/database_connector.py,python,9813,310,8c4082b3ff0e7f0843dfb0d9e6490132755fc7f3,thermal_sync,"thermal_sync,sar_ripple_glint,altimetry_displacement",4,2,orchestration_dispatch,low,"role_score=1, next_best=1",
backup/wreckhunter2000-1/db_ingestor.py,python,2357,78,d692ea76e18cfbc7f6183af2fb8929fa61f68782,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync",3,2,data_ingest_etl,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/debug_trainer.py,python,512,12,2d4e286dfbd72d8b16dbb6e69237ce4f39d8558c,unclassified,,0,0,unknown_misc,low,No strong keyword/path signals matched.,
backup/wreckhunter2000-1/deploy_and_scan.py,python,9842,285,189097404b7bc008f4d939c186ed04475813c887,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync,altimetry_displacement",4,3,devops_runtime,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/deploy_kobold_instances.py,python,2174,73,43bd5f06d1306cc3a16f128e1ee766f009648f6b,geometry_context,"geometry_context,sar_ripple_glint",2,1,llm_inference_serving,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/deploy_kobold_multi.py,python,13954,390,0106be3b1184c63f4654798b841fe059e73fbbca,geometry_context,"geometry_context,sar_ripple_glint",2,1,llm_inference_serving,medium,"role_score=4, next_best=3",
backup/wreckhunter2000-1/deploy_p1000.py,python,1624,37,9b613f0c9a9a880e61040050fe308976c4002f99,sar_ripple_glint,sar_ripple_glint,1,0,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/download_erie_central.py,python,7308,108,021c39c9b7a5655ea05d6661c9704a68d9cc30e4,unclassified,,0,0,data_ingest_etl,low,"role_score=1, next_best=0",
backup/wreckhunter2000-1/download_erie_central2.py,python,3762,108,63a0f7d25f36a57b4c75bc8c3fa6b7ecf167d163,geometry_context,"geometry_context,spectral_plume_clarity,thermal_sync",3,2,data_ingest_etl,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/download_erie_multiyear.py,python,2886,87,5f04f487dff2df216e5b8b14b613c7f5fa83ce09,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,thermal_sync",4,2,data_ingest_etl,low,"role_score=3, next_best=1",
backup/wreckhunter2000-1/download_gguf_models.py,python,1004,38,3d47cfbbc3c618917e6a6714ec9ef59fed032d5a,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/download_straits_2024.py,python,3013,71,c5538e4d82a43db99f67d5b7819bdc849c7b6ab7,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync",6,1,web_ui_api,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/download_test_models.py,python,773,24,c26bb16af4428d61cba72e34e373989ef9e69d91,unclassified,,0,0,llm_inference_serving,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/drive_discovery.py,python,12060,316,f60d9e5fc43cb70a22b4553605d279928d45d90d,geometry_context,"geometry_context,spectral_plume_clarity,sar_ripple_glint",3,2,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/drive_identity.py,python,10295,323,cf7c527db4ae75cb77e42fcbe0a69be8110db194,thermal_sync,"thermal_sync,geometry_context,sar_ripple_glint",4,2,docs_config,low,"role_score=3, next_best=1",
backup/wreckhunter2000-1/fetch_geometry_metadata.py,python,7381,181,8b725d59200863ec7402980f18fb6150b18cfa8c,geometry_context,"geometry_context,spectral_plume_clarity,thermal_sync,altimetry_displacement",6,3,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/fix_and_add_wrecks.py,python,9071,166,0dbfe84ce7181ef6ac5fa47b3959e65614d4410e,thermal_sync,thermal_sync,1,0,sonar_analysis,low,"role_score=1, next_best=1",
backup/wreckhunter2000-1/fix_smb.sh,shell,659,12,17dcca6c791b42f49a2e6b2c13f7069b01ae55da,sar_ripple_glint,sar_ripple_glint,1,0,devops_runtime,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/generate_report.py,python,8760,177,24c530657e3294a57d5b38554ec6461b9f923246,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,geometry_context,sar_ripple_glint",9,3,evaluation_testing,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/gpu_pool.py,python,10123,268,b2de825af05d2b3adee052a4853a9dcced54a794,thermal_sync,"thermal_sync,geometry_context,sar_ripple_glint",4,2,evaluation_testing,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/gpu_server.py,python,7588,215,0485965e48d25521ef581b54e995ed14a2cb09da,thermal_sync,"thermal_sync,sar_ripple_glint",3,1,mcp_tooling,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/great_lakes_bathymetry_sweep.py,python,7352,178,1dadd2630df94fee3c6b22d9e73df7c0cf089185,geometry_context,"geometry_context,spectral_plume_clarity",2,1,orchestration_dispatch,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/hardware_telemetry.py,python,2811,91,1ad53a84270a82d086f00c48f3c8f9a1c97a8c40,unclassified,,0,0,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/hard_pixel_audit.py,python,24159,659,2b37ba1e049a5683ab5bb84686827a0d0a0f6ce5,thermal_sync,"thermal_sync,spectral_plume_clarity,geometry_context,sar_ripple_glint",9,3,evaluation_testing,medium,"role_score=4, next_best=2",
backup/wreckhunter2000-1/hls_dl.py,python,3749,95,869eaad872e50ca938f58aad881a4c6a238ef326,geometry_context,geometry_context,1,0,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/hls_dl2.py,python,4074,102,ac8d420b5e57db4c5376b50c6afa8c7bf0350116,geometry_context,geometry_context,1,0,data_ingest_etl,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/hls_download.py,python,3641,94,33f5ba9e86d2d62b8c2452e17c6fcbbe0e9933a3,geometry_context,"geometry_context,spectral_plume_clarity,sar_ripple_glint,thermal_sync",4,3,data_ingest_etl,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/hls_download2.py,python,5519,142,30cd7fcade4579967e601a79dc5f93f94a0ae0c1,geometry_context,"geometry_context,sar_ripple_glint",2,1,data_ingest_etl,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/hls_download3.py,python,4235,114,41de474c5835d2c9f88c4f5298d222d280af6b59,geometry_context,geometry_context,1,0,data_ingest_etl,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/hormuz_mine_scan.py,python,36276,876,5697658b8989fe247b31e4bd7c4e47936ea5f4f3,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,geometry_context,thermal_sync",13,3,orchestration_dispatch,medium,"role_score=5, next_best=3",
backup/wreckhunter2000-1/i7_cpu_passes.py,python,9004,214,4fa0b1bd68d7ba6782b94858882d7027bc85ea73,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,sar_ripple_glint",5,2,docs_config,low,"role_score=3, next_best=1",
backup/wreckhunter2000-1/init_database.py,python,7718,243,bce49ba7bff74046f74de12ac8e92c02eb7fe6e7,thermal_sync,"thermal_sync,sar_ripple_glint",3,1,evaluation_testing,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/inspect_geometry_metadata.py,python,5073,126,abbcc7c6ac8a2f7a69eba39ca7a7398330d2dc05,geometry_context,"geometry_context,spectral_plume_clarity,thermal_sync",5,2,docs_config,medium,"role_score=4, next_best=1",
backup/wreckhunter2000-1/inspect_scan.py,python,2371,51,01a7403d8dbb5ece8190ad5e2d1671f3bac888ce,thermal_sync,"thermal_sync,geometry_context",4,1,docs_config,medium,"role_score=4, next_best=1",
backup/wreckhunter2000-1/install_kobold.sh,shell,366,16,dc793e1af46198b675b052eef5b03cb8d0bf127f,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/koboldcpp-launcher.sh,shell,2857,71,30dc35e1f4f80e3818519b5e809c575775a6346d,unclassified,,0,0,llm_inference_serving,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/kobold_dashboard.py,python,21093,533,3275df651e039a82947cbda4111b71ac8d778aa1,geometry_context,"geometry_context,sar_ripple_glint",2,1,web_ui_api,medium,"role_score=5, next_best=3",
backup/wreckhunter2000-1/lake_erie_scan.py,python,44577,961,aa90adfd71c206b253e1b701b725a3389eb996e3,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,geometry_context,sar_ripple_glint",10,3,data_ingest_etl,medium,"role_score=5, next_best=3",
backup/wreckhunter2000-1/lake_michigan_scan.py,python,52662,1175,0891c9d41c56ead22864f000701473989377795d,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,thermal_sync,sar_ripple_glint",11,3,web_ui_api,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/land_site_test.py,python,41182,1016,09ce15cb342c2cb311e336003308dfa8638a8281,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,geometry_context,sar_ripple_glint",13,3,data_ingest_etl,medium,"role_score=5, next_best=3",
backup/wreckhunter2000-1/launch_kobold_i7.sh,shell,388,14,45123fd994502cb593afb1672c83dc1770d50ee6,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/launch_kobold_t440.sh,shell,395,14,0ea6e43f012b0db62e4b307f84fc8a990d1bfe1a,sar_ripple_glint,sar_ripple_glint,1,0,llm_inference_serving,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/llm_context_injector.py,python,12365,285,b57c1ccaed99c7c04e82f8b862e2f72ace85d06a,geometry_context,"geometry_context,spectral_plume_clarity,sar_ripple_glint,thermal_sync",5,3,llm_inference_serving,medium,"role_score=5, next_best=3",
backup/wreckhunter2000-1/match_wrecks.py,python,4928,129,a2703835ecd7b0c76a21ebbda3a82cf2e0204f1e,unclassified,,0,0,evaluation_testing,low,"role_score=1, next_best=1",
backup/wreckhunter2000-1/missions.py,python,15427,329,0be6d08ac6b652ef3812e5e86b57a18724bc6c47,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint,thermal_sync,geometry_context",12,3,orchestration_dispatch,medium,"role_score=4, next_best=2",
backup/wreckhunter2000-1/mission_control.py,python,29352,650,02fd80dfc742f907acc680018a7631de2df0d56a,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,altimetry_displacement,geometry_context,sar_ripple_glint",11,4,data_ingest_etl,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/mount_p1000.sh,shell,388,2,e4e9b6c3ea825d0e4b95b7599d971e83bf7f2d2a,unclassified,,0,0,devops_runtime,low,"role_score=2, next_best=0",
backup/wreckhunter2000-1/node_worker.py,python,20091,486,358698480f683d2ebeba87ea415c29a9bf83be31,geometry_context,"geometry_context,sar_ripple_glint",2,1,web_ui_api,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/nwa2501_scan.py,python,25307,609,9f4470cd6f5363cfa79b981650030e089b0f3b9f,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,sar_ripple_glint,geometry_context",14,3,data_ingest_etl,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/pi_probe.py,python,960,25,22f49d57f48001a1b5637d4cbac03ed620530019,spectral_plume_clarity,"spectral_plume_clarity,sar_ripple_glint",2,1,orchestration_dispatch,low,"role_score=1, next_best=1",
backup/wreckhunter2000-1/proximity_report.py,python,760,13,cf1aae758bad1b6a0db82046773275f203ffc1be,unclassified,,0,0,unknown_misc,low,No strong keyword/path signals matched.,
backup/wreckhunter2000-1/query_wrecks_db.py,python,3493,89,7236977a9c46d3180d13aad0dd88c7170895d619,unclassified,,0,0,docs_config,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/queue_worker.py,python,21340,531,efa0de2e97b9d0e3378f4bde28e5687150751bef,geometry_context,"geometry_context,sar_ripple_glint",2,1,orchestration_dispatch,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/quick_gpu_status.py,python,5551,171,4ed83d77080bbc2fee36d8f5c9c7238413bc970f,geometry_context,"geometry_context,sar_ripple_glint",2,1,evaluation_testing,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/remote_dispatch.py,python,29011,677,bfb847beab7b171a860fdb6a7ae4f577540dad1b,geometry_context,"geometry_context,sar_ripple_glint",2,1,orchestration_dispatch,medium,"role_score=5, next_best=3",
backup/wreckhunter2000-1/research_agent.py,python,3004,82,bdb37e31459246479ef3957e817f6724cb1d018a,geometry_context,"geometry_context,sar_ripple_glint,thermal_sync",3,2,llm_inference_serving,medium,"role_score=4, next_best=2",
backup/wreckhunter2000-1/run_all_lakes.sh,shell,264,5,f37d97ca1ce1b38ba0931797f3371a9e8ddbcc24,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,thermal_sync",4,2,devops_runtime,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/run_job_remote.py,python,7628,200,93a410aba0b8f3c8b799c8e76e4350a20cf77533,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,sar_ripple_glint,thermal_sync",6,3,data_ingest_etl,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/run_mission.py,python,29370,730,86e9acf20f3b36a1130a4c7d565154d60a549401,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,sar_ripple_glint,geometry_context",10,3,orchestration_dispatch,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/scan_cli.py,python,5855,167,307156fccef816eca71e249ec17ad915f62f71b1,thermal_sync,"thermal_sync,spectral_plume_clarity,sar_ripple_glint",4,2,docs_config,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/scan_engine.py,python,32173,748,8c80c011a9f909089fc20bc046fb1cd82369b9d3,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,geometry_context,sar_ripple_glint",8,3,data_ingest_etl,low,"role_score=3, next_best=3",
backup/wreckhunter2000-1/scan_queue.py,python,13191,366,d4c3bba3c1f0dcc36979f59ca599df9090835428,sar_ripple_glint,"sar_ripple_glint,thermal_sync",2,1,orchestration_dispatch,low,"role_score=2, next_best=2",
backup/wreckhunter2000-1/scan_worker.py,python,21917,603,2e6c057ee08e4b6c44e830810cc72b6085829081,spectral_plume_clarity,"spectral_plume_clarity,geometry_context,sar_ripple_glint,thermal_sync,altimetry_displacement",7,4,docs_config,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/scan_wreck_db.py,python,2634,69,240fa5d3eae35ace0be3ff829ec6740d36a75d92,unclassified,,0,0,bag_unmasker,low,"role_score=1, next_best=1",
backup/wreckhunter2000-1/scrape_erie_wrecks.py,python,2849,81,8a3eee213bf2f180a13c75e57907bdcd35189f02,unclassified,,0,0,web_ui_api,low,"role_score=2, next_best=1",
backup/wreckhunter2000-1/setup_cloudflare_tunnel.sh,shell,3460,84,118ad10d435f8676cc429f4fb90c29a3c357d64f,unclassified,,0,0,devops_runtime,high,"role_score=6, next_best=2",
backup/wreckhunter2000-1/setup_devtunnel.sh,shell,3321,92,e7863808b701708449312b73d72fc739c95070c0,geometry_context,"geometry_context,sar_ripple_glint",2,1,devops_runtime,high,"role_score=6, next_best=1",
backup/wreckhunter2000-1/show_line5.py,python,852,23,2ae2866baf1f9be0cb4654fc3e30b10893cce02b,geometry_context,geometry_context,1,0,docs_config,low,"role_score=2, next_best=0",
backup/wreckhunter2000-1/smart_search_planner.py,python,14482,371,663374d7120af564907333c0644064494874e447,spectral_plume_clarity,"spectral_plume_clarity,thermal_sync,geometry_context,sar_ripple_glint,altimetry_displacement",7,4,llm_inference_serving,low,"role_score=3, next_best=2",
backup/wreckhunter2000-1/swot_ssh_extractor.py,python,15805,403,6cfc5eddba6d6e800e582a4c028cf6ac6fc58dca,altimetry_displacement,"altimetry_displacement,geometry_context,spectral_plume_clarity,thermal_sync",5,3,data_ingest_etl,low,"role_score=3, next_best=2",
